source_notice,notice_date,source_authority,parent_county,level,name,raw_name,headquarters_name,rename_note,parent_name,parent_level,publication_section,source_status,activation_status,effective_date,parent_match_status
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_sublocation,Cheborus,Cheborus,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_sublocation,Toroton,Toroton,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_sublocation,Kimandui,Kimandui,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_sublocation,Kiptenden,Kiptenden,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_sublocation,Kimologit,Kimologit,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_sublocation,Nauro,Nauro,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_sublocation,Liloch,Liloch,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BOMET COUNTY,service_delivery_subcounty,KONOIN SUB-COUNTY,KONOIN SUB-COUNTY,,,BOMET COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BOMET COUNTY,service_delivery_location,Chemalal,Chemalal,,,KONOIN SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_subcounty,KHWISERO SUB-COUNTY,KHWISERO SUB-COUNTY,,,KAKAMEGA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_division,Khwisero Central,Khwisero Central,,,KHWISERO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_location,Mushiangubu,Mushiangubu,,,KHWISERO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_location,Wambulishe,Wambulishe,,,KHWISERO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_location,Muhaka,Muhaka,,,KHWISERO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_sublocation,Mwocheko,Mwocheko,,,KHWISERO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_sublocation,Mwitumbu,Mwitumbu,,,KHWISERO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_sublocation,Khwisero Township,Khwisero Township,,,KHWISERO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_subcounty,MUMIAS EAST SUB-COUNTY,MUMIAS EAST SUB-COUNTY,,,KAKAMEGA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_location,Mung’ang’a,Mung’ang’a,,,MUMIAS EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_sublocation,Buloma,Buloma,,,MUMIAS EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KAKAMEGA COUNTY,service_delivery_sublocation,Bwaliro,Bwaliro,,,MUMIAS EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_subcounty,MT. ELGON SUB-COUNTY,MT. ELGON SUB-COUNTY,,,BUNGOMA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_location,Chesito,Chesito,,,MT. ELGON SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_location,Chemondi,Chemondi,,,MT. ELGON SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_location,Cheptais Township,Cheptais Township,,,MT. ELGON SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Kapchebon,Kapchebon,,,MT. ELGON SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Kibei,Kibei,,,MT. ELGON SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Kiptiroko,Kiptiroko,,,MT. ELGON SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_subcounty,CHEPTAIS SUB-COUNTY,CHEPTAIS SUB-COUNTY,,,BUNGOMA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Kimabole,Kimabole,,,CHEPTAIS SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Walanga,Walanga,,,CHEPTAIS SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Kaptoboi,Kaptoboi,,,CHEPTAIS SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Kamarang,Kamarang,,,CHEPTAIS SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_subcounty,KOPSIRO SUB-COUNTY,KOPSIRO SUB-COUNTY,,,BUNGOMA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Chelebei,Chelebei,,,KOPSIRO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Kaboriot,Kaboriot,,,KOPSIRO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_subcounty,BUNGOMA WEST SUB-COUNTY,BUNGOMA WEST SUB-COUNTY,,,BUNGOMA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_location,Wanono,Wanono,,,BUNGOMA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_location,Machakha,Machakha,,,BUNGOMA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Kabkara,Kabkara,,,BUNGOMA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Tulienge,Tulienge,,,BUNGOMA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Namubila,Namubila,,,BUNGOMA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_subcounty,BUNGOMA SOUTH SUB-COUNTY,BUNGOMA SOUTH SUB-COUNTY,,,BUNGOMA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_location,Mashambani,Mashambani,,,BUNGOMA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_location,Kongoli,Kongoli,,,BUNGOMA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Tembelela,Tembelela,,,BUNGOMA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Namisi,Namisi,,,BUNGOMA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUNGOMA COUNTY,service_delivery_sublocation,Luanda,Luanda,,,BUNGOMA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUSIA COUNTY,service_delivery_subcounty,TESO NORTH SUB-COUNTY,TESO NORTH SUB-COUNTY,,,BUSIA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUSIA COUNTY,service_delivery_sublocation,Kopiya,Kopiya,,,TESO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUSIA COUNTY,service_delivery_sublocation,Kaceret,Kaceret,,,TESO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUSIA COUNTY,service_delivery_sublocation,Keng’atuny,Keng’atuny,,,TESO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUSIA COUNTY,service_delivery_sublocation,Andurkoit,Andurkoit,,,TESO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUSIA COUNTY,service_delivery_sublocation,Atababuri,Atababuri,,,TESO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUSIA COUNTY,service_delivery_sublocation,Okimaru,Okimaru,,,TESO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,BUSIA COUNTY,service_delivery_sublocation,Akibui,Akibui,,,TESO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_subcounty,SIAYA SUB-COUNTY,SIAYA SUB-COUNTY,,,SIAYA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_division,Township,Township,,,SIAYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_division,Usonga,Usonga,,,SIAYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,Barding,Barding,,,SIAYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,South Township,South Township,,,SIAYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,North West Alego,North West Alego,,,SIAYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,Usonga East,Usonga East,,,SIAYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,Central West Alego,Central West Alego,,,SIAYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_subcounty,RARIEDA SUB-COUNTY,RARIEDA SUB-COUNTY,,,SIAYA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,Kabong’ East,Kabong’ East,,,RARIEDA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,Kabong’ West,Kabong’ West,,,RARIEDA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_subcounty,UGENYA SUB-COUNTY,UGENYA SUB-COUNTY,,,SIAYA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_division,Bar Ndege,Bar Ndege,,,UGENYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_division,West Ugenya,West Ugenya,,,UGENYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,Kathieno East,Kathieno East,,,UGENYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,Ramunde,Ramunde,,,UGENYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_location,Anyiko,Anyiko,,,UGENYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_sublocation,Urenga,Urenga,,,UGENYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_sublocation,Komoro,Komoro,,,UGENYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_sublocation,Ralak,Ralak,,,UGENYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,SIAYA COUNTY,service_delivery_sublocation,Uduma,Uduma,,,UGENYA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_subcounty,KISUMU EAST SUB-COUNTY,KISUMU EAST SUB-COUNTY,,,KISUMU COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_location,Kassagam Kolwa,Kassagam Kolwa (Kolwa West renamed),,Kolwa West renamed,KISUMU EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Kassagam Kanyakwar,Kassagam Kanyakwar (Dago Kanyakwar renamed),,Dago Kanyakwar renamed,KISUMU EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Mijimba-Kuoyo,Mijimba-Kuoyo (Kuoyo renamed),,Kuoyo renamed,KISUMU EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Kasule -Tido,Kasule -Tido (North Kasule renamed),,North Kasule renamed,KISUMU EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_subcounty,KISUMU WEST SUB-COUNTY,KISUMU WEST SUB-COUNTY,,,KISUMU COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_location,Kogony,Kogony,,,KISUMU WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Upper Kogony,Upper Kogony,,,KISUMU WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Lower Kogony,Lower Kogony,,,KISUMU WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_subcounty,MUHORONI SUB-COUNTY,MUHORONI SUB-COUNTY,,,KISUMU COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_division,Ombeyi,Ombeyi,,,MUHORONI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Pawteng,Pawteng,,,MUHORONI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Omuga,Omuga,,,MUHORONI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_subcounty,SEME SUB-COUNTY,SEME SUB-COUNTY,,,KISUMU COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_division,West Seme,West Seme,,,SEME SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_location,Kanyadwera,Kanyadwera,,,SEME SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_location,Ngere,Ngere,,,SEME SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Kahera,Kahera,,,SEME SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Rata,Rata,,,SEME SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Central Kadinga,Central Kadinga,,,SEME SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
