canonical_variant_entity_id,canonical_entity_type,canonical_status,source_system,source_row_id,source_sku,source_parent_ref,parent_resolution_method,parent_product_entity_id,parent_product_source_row_id,canonical_name,attribute_1_name,attribute_1_value,attribute_2_name,attribute_2_value,unit_of_measure_external,pack_size_value_external,pack_size_unit_external,pack_size_text_external,weight_kg,length_cm,width_cm,height_cm,thickness_mm,diameter_value,diameter_unit,omniclass_code,masterformat_code,uniformat_code,etim_code,icms_code,source_content_hash
8fe48ba0-070c-5019-91c4-4c41bf8d21c6,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15113,SSTL124,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,25 x 25mm,Thickness in mm,1.0,piece,1,piece,1 piece,4.66,,,,,,,23-13 17 11 11,05 50 00,,,03.030,e8c389d3e4bf3337f08ea1cb29765e3b091b1e82ff9fee59357466a184d196f4
aa3a6421-ff59-538e-9349-c78e6e27dfcb,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15114,SSTL125,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,25 x 25mm,Thickness in mm,1.2,piece,1,piece,1 piece,5.54,,,,,,,23-13 17 11 11,05 50 00,,,03.030,b555d63b33ff01229ec87ccb4143cc2ec4b2c55b218697c3186eddbf04afe7e0
528df07f-6908-5af9-ae25-b0a59e1fc40f,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15115,SSTL126,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,25 x 25mm,Thickness in mm,1.5,piece,1,piece,1 piece,6.85,,,,,,,23-13 17 11 11,05 50 00,,,03.030,137c196aea92a68001481b97c46ec6581de24e474af6be4113e3a5d20f7c7e19
c0f18c0a-d984-5140-8b6b-d0739964cf67,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15116,SSTL127,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,25 x 25mm,Thickness in mm,2.0,piece,1,piece,1 piece,9.04,,,,,,,23-13 17 11 11,05 50 00,,,03.030,893453ef611fde58e390514fd090316ad6d6a266e89f58e25600c50a7847b179
0cd39b4d-ce61-5ae9-ab59-90e90dcf36e1,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15117,SSTL128,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,25 x 25mm,Thickness in mm,3.0,piece,1,piece,1 piece,13.28,,,,,,,23-13 17 11 11,05 50 00,,,03.030,95f90500442b8cf16a0cd828d43f55be2716bdabce508132f403aa50b08f40ef
4f9a4a97-c4c9-5b12-81ba-f2e63b088568,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15118,SSTL129,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,30 x 30mm,Thickness in mm,1.0,piece,1,piece,1 piece,5.6,,,,,,,23-13 17 11 11,05 50 00,,,03.030,acfe28ba52ca44065271f42d1143744401a5503f42aa2f6fe8014d93de630757
7bc17cf9-55ad-597a-b8f8-cbbb9a9d0530,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15119,SSTL130,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,30 x 30mm,Thickness in mm,1.2,piece,1,piece,1 piece,6.67,,,,,,,23-13 17 11 11,05 50 00,,,03.030,09f9cacbc4a84cb05025b1aebe90b7d11edda45b98315236204ac3a7c09a945c
9fae0066-30f3-500f-bf99-354b5c20deb8,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15120,SSTL131,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,30 x 30mm,Thickness in mm,1.5,piece,1,piece,1 piece,8.27,,,,,,,23-13 17 11 11,05 50 00,,,03.030,ebb3029979167089e59ef73feb486918ac5632215115f538b91f28aab4cd7081
55381a6d-8720-596b-b77d-90210ce910fb,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15121,SSTL132,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,30 x 30mm,Thickness in mm,2.0,piece,1,piece,1 piece,10.93,,,,,,,23-13 17 11 11,05 50 00,,,03.030,8c05ef75bc5d82e5a9f66cb02ef8da7868e9ab799ab4cd6c671b7db3150ab4e8
ae0aacbf-a309-59fe-bca8-502e3d060105,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15122,SSTL133,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,30 x 30mm,Thickness in mm,3.0,piece,1,piece,1 piece,16.11,,,,,,,23-13 17 11 11,05 50 00,,,03.030,f0f5f4cd94191a490d20e7afa8ea3c21c009fe495a53786cd1852e9c1733eb39
48daeba9-8de9-5066-87e0-45caa8f828c6,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15123,SSTL134,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,40 x 40mm,Thickness in mm,1.0,piece,1,piece,1 piece,7.49,,,,,,,23-13 17 11 11,05 50 00,,,03.030,87c96106c7b0e4dff856e0aaaafd22c512adc24a7a46932a8e41ac56f3875420
93732a8b-836e-5c12-8c42-91a7e6c2938e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15124,SSTL135,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,40 x 40mm,Thickness in mm,1.2,piece,1,piece,1 piece,8.93,,,,,,,23-13 17 11 11,05 50 00,,,03.030,511e371dd9939b74f6148b889e2b3098120af714e40a5d340ddebaa33b36ecf0
6284a56c-6f03-573f-a826-301b274cadef,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15125,SSTL136,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,40 x 40mm,Thickness in mm,1.5,piece,1,piece,1 piece,11.09,,,,,,,23-13 17 11 11,05 50 00,,,03.030,1f35666fed925a2854516d2f27196d36ea91d1a50a97cdbaca8718f93279a399
7ba5a425-8429-533f-8f23-db190b45dfc4,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15126,SSTL137,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,40 x 40mm,Thickness in mm,2.0,piece,1,piece,1 piece,14.7,,,,,,,23-13 17 11 11,05 50 00,,,03.030,98f3652ef296e04a285308b2b055caf4db8c5d747cd2038794c67c1fb090a37b
f96e3cd4-3839-50b1-89e0-1089422737b0,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15127,SSTL138,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,40 x 40mm,Thickness in mm,2.5,piece,1,piece,1 piece,18.25,,,,,,,23-13 17 11 11,05 50 00,,,03.030,c486913c1f42726a77ab108a440af049a6604062ff9bffc81d459eb8f5d192bb
660220c6-5d5a-5aa2-80c3-26e82c7d827a,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15128,SSTL139,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,40 x 40mm,Thickness in mm,3.0,piece,1,piece,1 piece,21.76,,,,,,,23-13 17 11 11,05 50 00,,,03.030,023e7e136f24a29eeb7e4e33d23d09f34d44e5b935195672d6b6a251e4ba9f7c
f86cf2e1-de58-5f7c-8a2f-b82293b5ca6d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15129,SSTL140,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,40 x 40mm,Thickness in mm,4.0,piece,1,piece,1 piece,28.64,,,,,,,23-13 17 11 11,05 50 00,,,03.030,f92f3e73893115678ac76bbf5769bd2c41cad05724abda9f1e8fe055c27d92d0
e052989e-037b-5cca-9bd5-020769ae60f0,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15130,SSTL141,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,50 x 50mm,Thickness in mm,1.2,piece,1,piece,1 piece,11.19,,,,,,,23-13 17 11 11,05 50 00,,,03.030,209e54576bb0ec85862220c3abd7ebec6eb4fd284dc22956608c94e9ce202330
4381a571-015f-5ad4-9e67-a298320a95b3,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15131,SSTL142,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,50 x 50mm,Thickness in mm,1.5,piece,1,piece,1 piece,13.92,,,,,,,23-13 17 11 11,05 50 00,,,03.030,7c804d3669e8addbf570acd321c16f05b578e9074511f25e8d7940a5244588fa
7c9c61bd-406e-5a9d-8481-66eaac5522c0,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15132,SSTL143,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,50 x 50mm,Thickness in mm,2.0,piece,1,piece,1 piece,18.46,,,,,,,23-13 17 11 11,05 50 00,,,03.030,3815af4be422cc10bb521de491bf379fa7c83b5408565012c8330ae42436b878
2a4347cc-f435-5275-bf24-04d757e44e2c,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15133,SSTL144,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,50 x 50mm,Thickness in mm,2.5,piece,1,piece,1 piece,22.96,,,,,,,23-13 17 11 11,05 50 00,,,03.030,e98b636cbe95f0571b7a6dc509e25b0f019a0876f708be8820499aa926da44b3
1daca24b-4a67-5453-bec4-4e08aed03d18,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15134,SSTL145,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,50 x 50mm,Thickness in mm,3.0,piece,1,piece,1 piece,27.41,,,,,,,23-13 17 11 11,05 50 00,,,03.030,530aac6d9f95ce1865702c6f2342a5d9cd7f12f82b50ceeaec6aa702c6726439
317bf862-8b4d-55fc-b2bb-bbf62c247fa0,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15135,SSTL146,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,50 x 50mm,Thickness in mm,4.0,piece,1,piece,1 piece,36.17,,,,,,,23-13 17 11 11,05 50 00,,,03.030,74dcf395b568df9843226f11d94e5977bdc03743ba32269b29d7937df466b29b
0768ea49-f14f-58be-b377-811ad2ceb99d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15136,SSTL147,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,60 x 60mm,Thickness in mm,1.2,piece,1,piece,1 piece,13.45,,,,,,,23-13 17 11 11,05 50 00,,,03.030,6a206597747a03af09b9345767071c5edc386ecf1a4d6ac6ebbbbf7c98c257e9
2b22be10-75eb-5145-9d5a-3d4036f2ec26,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15137,SSTL148,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,60 x 60mm,Thickness in mm,1.5,piece,1,piece,1 piece,16.74,,,,,,,23-13 17 11 11,05 50 00,,,03.030,e9403670c72d8f18182130c764cde002ec013d0bf511e4cb63bc130dcd41f7b7
7df0f514-adb5-5053-8aa7-bc785f3ca42d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15138,SSTL149,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,60 x 60mm,Thickness in mm,2.0,piece,1,piece,1 piece,22.23,,,,,,,23-13 17 11 11,05 50 00,,,03.030,8ef707e9341d88a2cbc8cae1bd13d1ff0d568ba3741e71230735977a22823999
c25b8c29-553e-5479-ae2b-486cdfcbae15,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15139,SSTL150,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,60 x 60mm,Thickness in mm,3.0,piece,1,piece,1 piece,33.06,,,,,,,23-13 17 11 11,05 50 00,,,03.030,1ed2e992f17a428431aedbe139c0854cc55f086a047a6ee38772f355d74cd7e9
19c5aa73-3f20-5a91-98c6-2fa00c4ac25f,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15140,SSTL151,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,60 x 60mm,Thickness in mm,4.0,piece,1,piece,1 piece,43.71,,,,,,,23-13 17 11 11,05 50 00,,,03.030,8d0d3ff2dbce4d32120ed81a80980b13410db85f551212369d639fa6717ac1b4
a87ecf7b-7a05-5d39-ac77-8c958880c30a,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15141,SSTL152,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,75 x 75mm,Thickness in mm,2.5,piece,1,piece,1 piece,34.5,,,,,,,23-13 17 11 11,05 50 00,,,03.030,eca38d1325dee5c1ae38a733461a367ff997ff9c9c78445c38b7bcd5cef5aced
dc8bc8b9-0c8f-5f31-8d52-1070e5ea23a4,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15142,SSTL153,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,75 x 75mm,Thickness in mm,3.0,piece,1,piece,1 piece,41.26,,,,,,,23-13 17 11 11,05 50 00,,,03.030,a3a4563b9053200fe9c90679fe55faddbc64a6c602c89ec0aee392eef9df2bfc
0aa0c488-c478-54dd-ab0f-12ec6358154a,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15143,SSTL154,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,75 x 75mm,Thickness in mm,4.0,piece,1,piece,1 piece,54.26,,,,,,,23-13 17 11 11,05 50 00,,,03.030,ee1f536d947b80ec4bc73a0ebdea2dac6926c26712ac928e5f687da61ca8b76b
bbc68d87-5f09-5698-8e52-3780492f69bc,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15144,SSTL155,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,75 x 75mm,Thickness in mm,5.0,piece,1,piece,1 piece,64.76,,,,,,,23-13 17 11 11,05 50 00,,,03.030,b459b4bcb6c5d7e8b3478946b77faef58116b151ab5c1ef6fb3cd1086b99568c
a897321b-e3df-51f8-97a6-06e9cca35be1,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15145,SSTL156,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,75 x 75mm,Thickness in mm,6.0,piece,1,piece,1 piece,77.72,,,,,,,23-13 17 11 11,05 50 00,,,03.030,15137b5c677f5a8f75921df1cb9197631bfdfbbe2bacb0955193552c2a23ff24
cdfb46c6-8ffe-51ea-8de7-9ca2074e18ce,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15146,SSTL157,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,100 x100mm,Thickness in mm,3.00,piece,1,piece,1 piece,55.39,,,,,,,23-13 17 11 11,05 50 00,,,03.030,ecde2ccea5dc573551a9d5ce320c5f27ee265c487acec4880b46bb26bf0f915b
457f4732-41c7-5893-b224-07129272146c,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15147,SSTL158,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,100 x100mm,Thickness in mm,4.00,piece,1,piece,1 piece,73.1,,,,,,,23-13 17 11 11,05 50 00,,,03.030,e592940cd333ddc86df4451f74336aeaf89b0c47f4f5da895d6c5b75a984b87f
cdaccc57-4d85-5853-bd33-657401ecd2fb,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15148,SSTL159,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,100 x100mm,Thickness in mm,5.00,piece,1,piece,1 piece,88.31,,,,,,,23-13 17 11 11,05 50 00,,,03.030,4e23533e6bb59c051ce579df91eb9c93adcf1eae2b514806019e75c508318be2
08f9e2a1-a341-5f30-b6d3-9b4156c8230d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15149,SSTL160,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,100 x100mm,Thickness in mm,6.00,piece,1,piece,1 piece,105.98,,,,,,,23-13 17 11 11,05 50 00,,,03.030,1c37ce8640843b92ca22da041b98f2bb6493117860c7d99a49667d1955e12692
8def7416-5c40-514a-860a-d7b7dc3773ba,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15150,SSTL161,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,125 x125mm,Thickness in mm,3.00,piece,1,piece,1 piece,69.52,,,,,,,23-13 17 11 11,05 50 00,,,03.030,69f9b245c0695dba093198a566031187287c815a23cf767a0fa65111b4accdf3
2ce6ecd8-befe-5dce-ba35-421ddcfd51e3,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15151,SSTL162,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,125 x125mm,Thickness in mm,4.00,piece,1,piece,1 piece,91.94,,,,,,,23-13 17 11 11,05 50 00,,,03.030,84e784fd776ee943ae6a0ddcd5fd6e00540355ee13efcd6a46904899c27ac1a6
3ceac81d-143d-530f-9cb7-744777dbb8cc,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15152,SSTL163,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,125 x125mm,Thickness in mm,5.00,piece,1,piece,1 piece,111.86,,,,,,,23-13 17 11 11,05 50 00,,,03.030,c128f2879e97f603a4740794ff7bd2f9d37c870c6739016d51851b7d4a07b094
ddecea16-402c-58e6-9da9-69c664fba59d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15153,SSTL164,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,125 x125mm,Thickness in mm,6.00,piece,1,piece,1 piece,134.24,,,,,,,23-13 17 11 11,05 50 00,,,03.030,7b962d76e569a3336394f559d8d42b9911ff17c383784df79e324f2ea679ac5a
221e585b-c4c5-5db1-8f32-5b56ca6622f1,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15154,SSTL165,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,150 x150mm,Thickness in mm,4.00,piece,1,piece,1 piece,110.78,,,,,,,23-13 17 11 11,05 50 00,,,03.030,d3b8157be4dbcab12e41d16fb01a7160afea9ffa154d2af2c9e5b391e15280be
d1b4b62b-6ca3-56ad-af65-c7dffb3b7047,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15155,SSTL166,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,150 x150mm,Thickness in mm,5.00,piece,1,piece,1 piece,135.41,,,,,,,23-13 17 11 11,05 50 00,,,03.030,8e2999b98fbe1a7695ba087a78ff42fe448e915a7bea0a614da01176d1b93b09
e82c42d6-bdab-53af-992d-f8ab55cf4bab,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15156,SSTL167,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,150 x150mm,Thickness in mm,6.00,piece,1,piece,1 piece,162.5,,,,,,,23-13 17 11 11,05 50 00,,,03.030,f0b14eb21bcdf8c05b1e42fd14ca3b399eb3ff30a6f13a42aa5800c813c4625c
5879ef95-24d8-506a-aa95-9526f22a49c0,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15158,SSTL169,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,30 x 10mm,Thickness in mm,1.0,piece,1,piece,1 piece,3.72,,,,,,,23-13 17 11 11,05 50 00,,,03.030,6b96a28aaf3b5d05677d20aae907080d20b611f51898d28b62e821877d27f3f3
0f9a4c9b-61c9-5e07-bb0d-c7c87b7a9cf9,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15159,SSTL170,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,30 x 10mm,Thickness in mm,1.2,piece,1,piece,1 piece,4.41,,,,,,,23-13 17 11 11,05 50 00,,,03.030,2fdb2893fabf9a1f64e3004663e95b36b427c4293413cf48ea39dada6a54c00b
d40b9416-3a18-55a0-b701-955ee4006c5b,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15160,SSTL171,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,30 x 10mm,Thickness in mm,1.5,piece,1,piece,1 piece,5.44,,,,,,,23-13 17 11 11,05 50 00,,,03.030,ea18cc185d2c2df83375931d8c4420594c58560d8716c0e65889bb58133d16b0
2bffbc86-8422-59a1-b1d0-2ac2304c24b0,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15161,SSTL172,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,30 x 20mm,Thickness in mm,1.0,piece,1,piece,1 piece,4.66,,,,,,,23-13 17 11 11,05 50 00,,,03.030,1ada3bca2d36c4f04554b49b585cb2763d0d66a2edeb947e8690b7807727c370
bb9b5936-be9b-5dbf-ae1d-922ac68e2af2,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15162,SSTL173,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,30 x 20mm,Thickness in mm,1.2,piece,1,piece,1 piece,5.54,,,,,,,23-13 17 11 11,05 50 00,,,03.030,9232c9ec7a93b55c8c5a34f15488d243811f251a1d374913b0fd50e718d260d1
6a747f5b-21ce-5f13-b2ee-d727bd44fac8,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15163,SSTL174,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,30 x 20mm,Thickness in mm,1.5,piece,1,piece,1 piece,6.85,,,,,,,23-13 17 11 11,05 50 00,,,03.030,b42e9f201ea3e979b8006c4d39487e7b44aad17863a87b949ba74bab39df6ca2
ea7e797b-48d7-588b-9e0d-e59042c46940,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15164,SSTL175,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 10mm,Thickness in mm,1.0,piece,1,piece,1 piece,4.66,,,,,,,23-13 17 11 11,05 50 00,,,03.030,ede4aaf70bc0a1652ca6955dc9646f011d0c38660287408c02e550dd077de6b7
d3433d7c-ba01-55c0-bf40-f2c5ff6265d5,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15165,SSTL176,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 10mm,Thickness in mm,1.2,piece,1,piece,1 piece,5.54,,,,,,,23-13 17 11 11,05 50 00,,,03.030,b8f7065f68ff56196b5855e94d3f8900963f7579e09f838ce26d4457f7bd5c3f
2feb0ba5-70aa-5cfd-a96e-c6c8e9e9fe69,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15166,SSTL177,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 10mm,Thickness in mm,1.5,piece,1,piece,1 piece,6.85,,,,,,,23-13 17 11 11,05 50 00,,,03.030,c014573c2b7a9e4863b3afa6e5ed127c49769efa3c5bd39be46be661e62507e2
66dd0985-6a0f-50c6-aca4-ee031b82ae79,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15167,SSTL178,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 20mm,Thickness in mm,1.0,piece,1,piece,1 piece,5.6,,,,,,,23-13 17 11 11,05 50 00,,,03.030,3e349b55e03e0eda67cedbb4d8560ce1eb826a1ddd9e62eba6be04a63ffdae62
429db972-deab-51d2-bfce-27b1c9c78145,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15168,SSTL179,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 20mm,Thickness in mm,1.2,piece,1,piece,1 piece,6.67,,,,,,,23-13 17 11 11,05 50 00,,,03.030,c761fccd10b700482d9ae7eb8d07c478662af40f6d99197844635b07fa4b7ebb
5ea2e820-64f2-59d6-9d28-188003ae3620,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15169,SSTL180,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 20mm,Thickness in mm,1.5,piece,1,piece,1 piece,8.27,,,,,,,23-13 17 11 11,05 50 00,,,03.030,d8cdd0e9d702ad6b41f4c1aecdd7c33fe30aec90589ba287436d9f5bbcc94ed6
94cde599-1f46-556b-90eb-b7a275a3ba8d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15170,SSTL181,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 20mm,Thickness in mm,2.0,piece,1,piece,1 piece,10.93,,,,,,,23-13 17 11 11,05 50 00,,,03.030,0167f4d2798daedfbaa0b1d6b91a0a3d3cfe85c35113acd0271d7b4f61a5cf99
ad86a265-2be9-5ffe-817c-5c69382772e7,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15171,SSTL182,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 25mm,Thickness in mm,1.0,piece,1,piece,1 piece,6.08,,,,,,,23-13 17 11 11,05 50 00,,,03.030,e41ef37de827813f0f5b91473f291082a66088b1e541579aabc3e24c4988d593
f5e29448-19e7-500b-9910-f697a703cf27,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15172,SSTL183,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 25mm,Thickness in mm,1.2,piece,1,piece,1 piece,7.23,,,,,,,23-13 17 11 11,05 50 00,,,03.030,e9e5da38096067412f23920da4fe057fd46d69b5f3936de9d4b2c137ebc51ebb
