canonical_entity_id,canonical_entity_type,canonical_status,source_system,source_row_id,source_sku,source_type,canonical_name,published,catalog_visibility,tax_status,source_in_stock,canonical_brand_external,product_family_external,categories,tags,unit_of_measure_external,pack_size_value_external,pack_size_unit_external,pack_size_text_external,weight_kg,length_cm,width_cm,height_cm,thickness_mm,diameter_value,diameter_unit,omniclass_code,masterformat_code,uniformat_code,etim_code,icms_code,source_content_hash
1c5bac6e-7971-50fd-8416-2707900ff540,Product,master_canonical,wajenzi-master-catalogue-v1,30182,RACC21,simple,FIXTITE Class 4 75MM Full Thread Winged Polycarbonate Fastener,1,visible,taxable,1,,roofing,roofing,"fasteners, Roofing Accessories",sheet,1,sheet,1 sheet,,,,,,,,23-13 39 00,07 30 00,,,04.030,442138e344be94aa17f0b84f32d51ee44279b1c4495094aa72038dd454172f43
18049f27-d0eb-5ec4-aebf-6b4d7b4e6e77,Product,master_canonical,wajenzi-master-catalogue-v1,30192,WPT251,simple,Tapis: Shower Kit With Sliding Rail,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC002620,05.060,1747bc0400ef3ee78700ffc3a483b6037c6dc8a731c5559fd9cbc8079b24e5ef
786d91d4-e28c-5ad6-b546-6137537ac9a1,Product,master_canonical,wajenzi-master-catalogue-v1,30194,WPT252,simple,"Tapis: Infra Red Electronic Basin Tap, AC & DC; Chrome Plated",1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,7bdcc1a635e00ff4d3dc1b96b32c8d35ae6b6fc61a1d7bbf0206cdcce2eb4b57
c8b68fb6-e67b-51e7-9e96-cb44fa87b926,Product,master_canonical,wajenzi-master-catalogue-v1,30196,WPT253,simple,"Bib Tap: ABS, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,1aa5c2b86c3a8c4831613ec7bad2b3d874067145f8865eed208a9e638bf62aae
30bfad8b-70c6-5814-b2bc-cd1bc263f23f,Product,master_canonical,wajenzi-master-catalogue-v1,30198,WPT254,simple,Tapis/Pioneer: Wall Type Shower Arm; 400mm,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,40,cm,23-31 11 19,22 42 00,,EC010038,05.060,6b909a2c4c6dc0588a557dd47f491566150985122ccdd0e69891cd3265d293e4
12cbb8ce-7ef4-596d-9284-b38a600d0ffe,Product,master_canonical,wajenzi-master-catalogue-v1,30200,WPT255,simple,Nova: HB 108: Basin Mixer: Without PopUp,1,visible,taxable,1,Nova,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,37d3e1cfd73d27b4465d4b487c6a2d0c7f02fde39f8329ec3a5c0e1db6af3d18
d9a71cd9-c096-5fe1-bace-a8a5088ab77f,Product,master_canonical,wajenzi-master-catalogue-v1,30202,WPT256,simple,Tapis Victoria: Exposed 4 Way Shower,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,35bde8ced96b303f4332fe03d4605d084ac84e2ce8f6132ae39ae496104f5aab
0bfbef18-459d-54f6-b90c-7a1709571d70,Product,master_canonical,wajenzi-master-catalogue-v1,30204,WPT257,simple,"Nova HB: 4-Way Concealed Shower Mixer, Single Lever: Wall Type, Brass",1,visible,taxable,1,Nova,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC011329,05.060,2beeef7a75ddf22ea603e91ab8bb0bd9d81aa174e2952b113826f026943435d7
c08aba72-8f2b-5028-8aa5-d27b2fd2086a,Product,master_canonical,wajenzi-master-catalogue-v1,30206,WPT258,simple,"Nova HB: 3-Way Concealed Shower Mixer, Single Lever: Wall Type, Brass",1,visible,taxable,1,Nova,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC011329,05.060,2d153445391a7a9a65cf0af37a8ae7874c274a9040d971ddae8f50a30bf6037f
1bbe71c6-aeb0-5107-a240-c245081260c3,Product,master_canonical,wajenzi-master-catalogue-v1,30208,WPT259,simple,Tapis: Grace Shower Set,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",set,,set,set,,,,,,,,23-31 11 19,22 42 00,,,05.060,dad958905a878fe10c5fd1e25fc3bf17e07435ac2e73d06d09d37480f5dc93ee
a0b3ea7a-95e7-5f56-a356-5cce303a420d,Product,master_canonical,wajenzi-master-catalogue-v1,30210,WPT260,simple,"Tapis Elvis: Bath Mixer + Tel Shower, Chrome Plated",1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC010862,05.060,b494dd5d72d6d58911facc69ee6455ac0523a5d12f51c9219fc0ea915c79ed81
8084b78c-7ef4-5376-a789-8fe4a5ff3eb9,Product,master_canonical,wajenzi-master-catalogue-v1,30212,WPT261,simple,"Hansgrohe Crometta S 240: Over Head Shower 1 Jet, Chrome Plated",1,visible,taxable,1,Hansgrohe,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,8eec459fd549f51b95fcc9d92bdb4425ae4967b1a4010b2cb25fdff1551cede1
561c39c2-0cf5-5e38-8cc8-976353fbfe81,Product,master_canonical,wajenzi-master-catalogue-v1,30214,WPT262,simple,Docoltronic: Mini Lavatory Sensor Kit; 6V,1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,,05.060,9f277e9d341f02cca362d804831e5af696066ba2cc418fa3195043f91ae1c3ca
d82267fe-235f-59f2-bd2f-118d12e16e8f,Product,master_canonical,wajenzi-master-catalogue-v1,30216,WPT263,simple,"Vivenis: 4-Way Finish Set For Concealed Bath Mixer; For IBox Installation, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",set,,set,set,,,,,,,,23-31 11 19,22 42 00,,EC010862,05.060,6aa6671205532a26d70c395dd708ae7397240ccf54dc22bcfe9287e92fbbb60b
3eee3fac-8bc2-560d-8c3a-a02c8fd7d9ac,Product,master_canonical,wajenzi-master-catalogue-v1,30218,WPT264,simple,"Schell: Electronic Wash Basin Tap, Wall Mount; Modus E; Battery Operated; Chrome",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011338,05.060,45f9f9bc7fb6ffadb37f9154c0570119bbd3e384525e3efe6f89cb8ac9b225be
8279ef9a-9cfe-5acf-bf9d-54d541c6485f,Product,master_canonical,wajenzi-master-catalogue-v1,30220,WPT265,simple,Docol Eletric: Basin Pillar Tap; 1/2inch Chrome Plated,1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,,05.060,413ce1b659e772a4a33b5ba59aa8dd0d89b02ef7cc9ecfc896fb8586944cb22d
63be215a-d5c7-59df-b1e1-422e40be51ca,Product,master_canonical,wajenzi-master-catalogue-v1,30222,WPT266,simple,"Stern: Tubular XLE: Touch-Free Electronic Basin Mixer- Power Operated; Wall Mount, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011338,05.060,a1df16a198550485f3d242e0a4c7e21fe8b137ae59065bc1016ab44ca177b938
054a2692-b9de-54a7-b801-895117743a45,Product,master_canonical,wajenzi-master-catalogue-v1,30224,WPT267,simple,"Vernis Shape 190: Single Lever Basin Mixer With pop up Waste, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,59ad8f3f3e1d2fde98aa4544d5e3493fa8e036f8bb020d0850c057b123f18e5b
d49974f2-0cf7-5c08-85c4-3a28ce1b8180,Product,master_canonical,wajenzi-master-catalogue-v1,30226,WPT268,simple,"Rebris S CoolStart 240: Basin Mixer With pop up Waste; Single Lever, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,54522d5a6611564bc6f04c358db68eddfc23949054d95e38604d055b21411cd6
00a70b67-ba0d-55f8-a64b-4f2d8942acb6,Product,master_canonical,wajenzi-master-catalogue-v1,30228,WPT269,simple,"Rebris E CoolStart 110: Basin Mixer With pop up Waste; Single Lever, Matt Black",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,050b445931e585cbaf1526399d01f7b29424ec3901f53e2c445c623d70538e89
36fbe208-fd07-5d7a-a31a-a203a87521e0,Product,master_canonical,wajenzi-master-catalogue-v1,30230,WPT270,simple,"Rebris E CoolStart 110: Basin Mixer With pop up Waste; Single Lever, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,a387b4f8db5731388350a240977b4f5c4d00b7255202d5e3eaf8b845665471b8
0fbc1ae3-9acf-5d81-bf3e-8a8b32bffc67,Product,master_canonical,wajenzi-master-catalogue-v1,30232,WPT271,simple,"Rebris E CoolStart 80: Basin Mixer With pop up Waste; Single Lever, Matt Black",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,18748dd4563ee0cbd1292065ccf10b0bce8526715ec98cf5217f226f7ee75f4d
da1353ba-3033-5e32-a12c-ef03deb00c79,Product,master_canonical,wajenzi-master-catalogue-v1,30234,WPT272,simple,"Rebris E CoolStart 80: Basin Mixer With pop up Waste; Single Lever, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,3dfdbcaf79e2b3103a46c2d34d8bc35839537126879f4ba3d3d19e8f3330b60b
af4466d7-f460-5448-8445-20a7e04daf3e,Product,master_canonical,wajenzi-master-catalogue-v1,30236,WPT273,simple,"Rebris S 110: Basin Mixer With pop up Waste; Single Lever, Matt Black",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,d9d9e0f0099fb1cb9038d288db2f310642fe187906e313aedace7e9950c871c5
f0ca8b3f-35ff-5392-a07c-c82ca1e84bb7,Product,master_canonical,wajenzi-master-catalogue-v1,30238,WPT274,simple,"Rebris S 110: Basin Mixer With pop up Waste; Single Lever, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,1aded4c01b35f3998255ee1e9e7c581b331ec243615d009494ddf53686cfe27f
0d026a07-9cf8-54ef-8605-af1d1a63c0d1,Product,master_canonical,wajenzi-master-catalogue-v1,30240,WPT275,simple,"Rebris S CoolStart 80: Basin Mixer With pop up Waste; Single Lever, Matt Black",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,6c417f70f59630ea9ccd54dd9176885cb47c126e1726c8f1f4831867ac7aba97
a3300a74-9d71-5576-aac3-921c929a29eb,Product,master_canonical,wajenzi-master-catalogue-v1,30242,WPT276,simple,"Rebris S CoolStart 80: Basin Mixer With pop up Waste; Single Lever, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,90d841a3bacdfa5273dd4aa1808823b67f6e5865b4d78dfa622b1e74cd9e6e87
d9857d19-9bf5-5516-b351-3044c41c79ab,Product,master_canonical,wajenzi-master-catalogue-v1,30245,WPT277,simple,"Docol: Pressmatic: Basin Pillar Tap, 1/2in; Brushed",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,,05.060,065e3837191e64da0aaf9a1a91b5910ebb6cef5f5543330019c6d3f9e9412fa8
8578d417-751f-5987-8477-621cc0de6cef,Product,master_canonical,wajenzi-master-catalogue-v1,30247,WPT278,simple,"DocolEletric: Basin Pillar Tap; 1/2inch, Chrome Platted",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,,05.060,b75e4cd69cdfe7ecc86ad94c9a3601bc9be4892383648588d9507f910ad858a9
5247d34a-a315-5d54-b4b7-31ff217e7b2d,Product,master_canonical,wajenzi-master-catalogue-v1,30249,WPT279,simple,"Pulsify 260: Overhead Shower 2 Jet, With Wall Connector, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC011363,05.060,f741199daf316ca7ef2a5ee40dcb26611c9ace6b6ea6f691fbdc92271b4c8af4
eb6e80dc-d1d6-525e-a14b-1637e04bac17,Product,master_canonical,wajenzi-master-catalogue-v1,30251,WPT280,simple,"Pulsify 260: Wall Connector For Overhead Shower, Matt Black",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC011363,05.060,02fe3aa9ddfde78dd7ff53ec3878b64e776aea63e6424b445f0cf8c22d8b6187
b156e11e-1733-54d5-b6c1-8bf7de3ba5e4,Product,master_canonical,wajenzi-master-catalogue-v1,30253,WPT281,simple,Tapis: Grace Shower Set,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",set,,set,set,,,,,,,,23-31 11 19,22 42 00,,,05.060,3a52263269cf26cf8bde54f0e1ec4a50a6ac24eba38b8898492ec1d8bda1bfd4
810a4b13-8f71-56c2-b80a-808fbafb9089,Product,master_canonical,wajenzi-master-catalogue-v1,30256,WPT282,simple,"Tapis/Pioneer: Air Rain Shower Head; 200mm, Chrome Plated",1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,20,cm,23-31 17 19,22 42 00,,EC011383,05.060,5c292c8d4165ec80e4286fe8d32a34a3bb0f71b4b83a13a29f3d0b5a37a6d18e
7feca540-f139-5d3c-b843-82402a464811,Product,master_canonical,wajenzi-master-catalogue-v1,30258,WPT283,simple,Jeals Victorian: Concealed Shower: 4 Way,1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,42c20938a92b301f532c0b72e8a37cc91151b79655fb0243e48aec0dbe2362cd
6d2ea6a4-1147-54d9-bab1-f03e281c7ad8,Product,master_canonical,wajenzi-master-catalogue-v1,30260,WPT284,simple,Tapis: ECO Aerator Fit For AZ16S79C/ NS56373C,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,b0da3bb9eb33c8ddbc4be78c860f073741ef31bfe3f46874801ca88a61cf4808
4bcddda0-80f3-595c-9b02-214421b4fe81,Product,master_canonical,wajenzi-master-catalogue-v1,30262,WPT285,simple,Docoleletric: Sensor Kit,1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,f193479f1891f7c3a243a17ce03e99517dde4863d754345ad5b96375c6ddc10e
f5f4ec84-6e8a-5577-855d-d62f58fe910b,Product,master_canonical,wajenzi-master-catalogue-v1,30264,WPT286,simple,Docol: Formatta II Solenoid Valve,1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC010303,05.060,e578520b36dde2127af7f470ddd1e2ce811ee08960338bda13dc8e90683e8a1f
5c728f1f-2ef1-533a-8e7c-f4e687704f1b,Product,master_canonical,wajenzi-master-catalogue-v1,30266,WPT287,simple,"Focus Care 70: Basin Mixer Single Lever, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,faab89929f3b6a8b384d740144898c498577222447a6496cef85c9da686acf05
6fba0736-d46d-5b91-a7c0-99521a0d2899,Product,master_canonical,wajenzi-master-catalogue-v1,30268,WPT288,simple,"Rainfinity 250 EcoSmart: Overhead Shower; 1-Jet , Matt Black",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,4199c9402a06c2a7b03ed5e1c1b43d13edd959d82f6ffa45f5c721a3f80851d3
f264fd01-69b9-5264-81cb-37b41886cf16,Product,master_canonical,wajenzi-master-catalogue-v1,30270,WPT289,simple,"Tapis: Shower Head + Arm: 8 inch, Round, Chrome Plated",1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 17 19,22 42 00,,EC011383,05.060,ec78c4fc51b015a0a0d777bbfcf4b6c5bab3ac84f124bb017be0325360587574
34739aa2-b3f6-5b03-b09a-fdd778f3c575,Product,master_canonical,wajenzi-master-catalogue-v1,30272,WPT290,simple,Docol: Trio Line Shataffa Set C/With Shut off Valve: Chrome Plated,1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",set,,set,set,,,,,,,,23-31 11 19,22 42 00,,EC010058,05.060,02502536f4197e58a34d6ca3b8859772cf7e807616e3edc7add212b4ce115115
97f5afd8-afe0-55e6-8bd5-41663dd33da8,Product,master_canonical,wajenzi-master-catalogue-v1,30274,WPT315,simple,"Jeals Victorian Bib Cock: Wall Type, 1/4 Turn",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC010038,05.060,83cbd9f58a1db0772e0f15f19d224ad77dc52d51e8432ff4830ca3d5b28243d0
6c720c10-358c-56f1-b2f0-caffa1a1b08c,Product,master_canonical,wajenzi-master-catalogue-v1,30276,WPT316,simple,Tapis: Bath Spout Chrome Plated,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC010128,05.060,a7f0a4aedee80a037d890b32d897e03ce04a86d48fa52fe153e2211420408c26
b91dec70-eac8-5286-855f-d651bc0b2146,Product,master_canonical,wajenzi-master-catalogue-v1,30278,WPT317,simple,"Push Tap: Delay Action, Pressmatic",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,bf3c4789e8379925a01e72b6acf1ea24b4093eb3cc00c09a221de35272ec3f9e
67204f88-05c5-5035-b656-54d4f36c3265,Product,master_canonical,wajenzi-master-catalogue-v1,30280,WPT318,simple,"Electronic Wash Basin Tap, Wall Mount; Modus E HD-K; Battery Operated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011338,05.060,3cc551f25aead814202920dc5ac3434ab6277933c65d5491b0c753637acbd24b
435c38a1-04bb-56ed-8d36-2795b32fb205,Product,master_canonical,wajenzi-master-catalogue-v1,30282,WPT319,simple,"Talis E: 3-Way Finish Set For Concealed Shower Mixer, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",set,,set,set,,,,,,,,23-31 11 19,22 42 00,,EC011329,05.060,5d1d72802f99fa1fb3740c454fe5a26f50afaa140f20a3a0e5c528454df5b919
d9de4c3d-ad23-5c8f-bf9e-95a241ce79a8,Product,master_canonical,wajenzi-master-catalogue-v1,30284,WPT320,simple,Miro Italy: Single Lever Basin Mixer With Waste; Matt Black,1,visible,taxable,1,Miro,plumbing,"Plumbing, taps","shower mixers, shower taps",piece,1,piece,1 piece,,,,,,,,23-31 13 00,22 42 00,,EC011328,05.060,2a85f6cf495d7446940bd866eed1837c2b61045b37f7daf41fc34c4252b8b3bd
e571c313-0055-5818-b47d-c8ce7056948d,Product,master_canonical,wajenzi-master-catalogue-v1,30286,WPT321,simple,Miro Italy: Concealed 4 Way Shower Mixer With Diverter; Matt Black,1,visible,taxable,1,Miro,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,EC011329,05.060,0c483aa105988c70aaac9a06d8cf88eff84ef532489eb7b4fbf4a106d94cb886
633b2cc7-9220-5487-8d43-eb0db7777485,Product,master_canonical,wajenzi-master-catalogue-v1,30288,WPT322,simple,"Stainless Steel Round Shower Head With Silicone Nozzle Anti Scaling; 200mm, Matt Black",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,20,cm,23-31 17 19,22 42 00,,EC011383,05.060,3a9702c4bf2849a629afac6d89b88310ba795c2ef4c26ec2653a6ae27e39af76
98d31fd5-3e33-5fa1-8d67-300e609ebe56,Product,master_canonical,wajenzi-master-catalogue-v1,30290,WPT347,simple,Tapis: Shower Head; 8inch,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 17 19,22 42 00,,EC011383,05.060,c28bb12db815a100357077d032116036df4e0d4086754697ad9178736aa98b06
3fd8dda2-903b-5380-a021-cab2b27e5a72,Product,master_canonical,wajenzi-master-catalogue-v1,30292,WPT348,simple,Shower Head : 10 inch,1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 17 19,22 42 00,,EC011383,05.060,71a929d2a6e59712c9091cf99ceae49e7a931dce8c55af6887dcb7cfa8b35c9c
0b9d3990-3c52-5846-834b-186eb07751d4,Product,master_canonical,wajenzi-master-catalogue-v1,30294,WPT349,simple,"Tapis: Shower Head + Arm; 8 inch Round, Chrome Plated",1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 17 19,22 42 00,,EC011383,05.060,a0dd980694d2630c623b9519668de5edd59e930f973fe0bb9b0765686b98dae5
575fd40e-ea66-51e7-bcde-924c4a14e118,Product,master_canonical,wajenzi-master-catalogue-v1,30296,WPT350,simple,"Shower Head + Arm: 3-function, Chrome Plated",1,visible,taxable,1,,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 17 19,22 42 00,,EC011383,05.060,2bab67e33fd1f348d0dd660f72799ecf63fa7c3989fe31bacee549691ff8feb2
bdf8c7ed-aebb-5dc6-be42-b360df9dcf17,Product,master_canonical,wajenzi-master-catalogue-v1,30298,WPT351,simple,Tapis: 12” Rectangle Air Rain Shower Head With Nozzle And 12L/Min Flow Regulator; (Φ30x20x0.2)cm,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,2,cm,23-31 17 19,22 42 00,,EC003244,05.060,ec5bd294a8b48e87e4131ce708d3a9d434b52ce85f9bcbc4408245d815fc6763
9a9c70a4-0b76-5f73-95dc-1ee141176ced,Product,master_canonical,wajenzi-master-catalogue-v1,30300,WPT352,simple,"Tapis: 8” Round Air Rain Shower Head With Φ18mm Nozzle; (Φ200×2)mm, Stainless Steel",1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,20,0.2,,,,,23-31 17 19,22 42 00,,EC011383,05.060,d06132ed32d2d95d50d3d70095fd59e06b5f15d0489f78859fb9d270300dd4f8
063a0d5f-c7aa-504c-aa23-d25bdcbe66e2,Product,master_canonical,wajenzi-master-catalogue-v1,30302,WPT353,simple,"Tapis: Square Rain Shower Head; (20x20x1.5)cm, ABS/Chrome Plated",1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,5,cm,23-31 17 19,22 42 00,,EC011383,05.060,ad7131c37b838453d3af24615e58fdba786c478f9007130714bb176ac4968187
6fe24bd5-4e03-5a7c-ac5e-f0d13a7fe333,Product,master_canonical,wajenzi-master-catalogue-v1,30304,WPT354,simple,"Tapis: Square Air Rain Shower Head; (25x25x4.3)cm, ABS/Chrome Plated",1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,3,cm,23-31 17 19,22 42 00,,EC011383,05.060,b88d101640a17a765ce4f177f228dffcb5c38f6e06be32c9a7b057189d51920a
fe7f1891-f8cc-5ef0-b178-212d7544cd5e,Product,master_canonical,wajenzi-master-catalogue-v1,30306,WPT379,simple,Tapis Hanna: 3 Way Concealed Shower,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,7d8b7c64ab5e49ccb7826d37bfbb4409a0b4c5be1b7d84bab1d8d9117ad8261a
67e8852b-6dc1-54af-b495-b151d94d70b7,Product,master_canonical,wajenzi-master-catalogue-v1,30308,WPT380,simple,Tapis Erath: 3 Way Concealed Shower,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,549a45668fce41b5fbfa4c4db0465a4e701260d71944d0752d1f7f117412f485
3129884e-9af6-56c9-9839-0d5c35c639ef,Product,master_canonical,wajenzi-master-catalogue-v1,30310,WPT381,simple,Tapis Erath: 4 Way Concealed Shower,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,36140784855c106778344d48b1233dac6948a92120471e40817ef606181e0e64
06b5f55d-bd88-5c56-a298-eb2f27b64dd9,Product,master_canonical,wajenzi-master-catalogue-v1,30312,WPT382,simple,Tapis Truss: Concealed  4-Way Shower,1,visible,taxable,1,Tapis,plumbing,"Plumbing, taps","shower mixers, shower taps, showers",piece,1,piece,1 piece,,,,,,,,23-31 11 19,22 42 00,,,05.060,89409009a7d46478ad3c58cfe39eb11cffa4a0fcd455f244d43f0c70705966b1
