source_code,source_record_id,gid,ward_name,county_name,subcounty_name,dhis2_uid,dhis2_cuid,dhis2_scuid,population_2009,vintage,modified_at,source_status
HDX_ARC_WARDS_1450,Yk6G4ret1OC,1725,Burumba Ward,Busia,Matayos Sub County,Yk6G4ret1OC,Tvf1zgVZ0K4,tvkI2HSIRW9,26493.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,WWr7jojWGHJ,240,LAISAMIS,MARSABIT,LAISAMIS,WWr7jojWGHJ,Eey8fT4Im3y,eZpy65ooW0m,13109.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,cCF3yJfJOvA,251,Maua Ward,MERU,Igembe South Sub County,cCF3yJfJOvA,Y52XNJ50hYb,wtuGWT7KjVm,22617.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ozZP0r92ysp,252,Kiegoi/antubochiu Ward,MERU,Igembe South Sub County,ozZP0r92ysp,Y52XNJ50hYb,wtuGWT7KjVm,32285.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,pK3bnoP5kpo,253,Athiru gaiti Ward,MERU,Igembe South Sub County,pK3bnoP5kpo,Y52XNJ50hYb,wtuGWT7KjVm,26731.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,mSPC54QXXiP,254,Akachiu Ward,MERU,Igembe South Sub County,mSPC54QXXiP,Y52XNJ50hYb,wtuGWT7KjVm,26668.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,A7U8KMUSpj1,255,Kanuni Ward,MERU,Igembe South Sub County,A7U8KMUSpj1,Y52XNJ50hYb,wtuGWT7KjVm,26249.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,CsVYL5oWdjy,256,Akirang'ondu Ward,MERU,Igembe Central Sub County,CsVYL5oWdjy,Y52XNJ50hYb,TPfcUHno8oP,31426.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,mOMLW8dXVuR,257,Athiru ruujine Ward,MERU,Igembe Central Sub County,mOMLW8dXVuR,Y52XNJ50hYb,TPfcUHno8oP,44075.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,QRgp6qqEmVn,258,Kiengu/Igembe East ward,MERU,Igembe Central Sub County,QRgp6qqEmVn,Y52XNJ50hYb,TPfcUHno8oP,44489.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,k0edp6ATpN0,259,Njia Ward,MERU,Igembe Central Sub County,k0edp6ATpN0,Y52XNJ50hYb,TPfcUHno8oP,42759.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,cN3gQ1BXbVr,260,Kangeta Ward,MERU,Igembe Central Sub County,cN3gQ1BXbVr,Y52XNJ50hYb,TPfcUHno8oP,30643.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,q5aojmYq2C4,261,Antuambui Ward,MERU,Igembe North Sub County,q5aojmYq2C4,Y52XNJ50hYb,G9DoZvSdGLx,29231.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,b7S83B5sQai,262,Ntunene Ward,MERU,Igembe North Sub County,b7S83B5sQai,Y52XNJ50hYb,G9DoZvSdGLx,19560.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,iNmCeQG70K0,263,Antubetwe kiongo Ward,MERU,Igembe North Sub County,iNmCeQG70K0,Y52XNJ50hYb,G9DoZvSdGLx,32204.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,NDRZbel9Pr4,264,Naathu Ward,MERU,Igembe North Sub County,NDRZbel9Pr4,Y52XNJ50hYb,G9DoZvSdGLx,29555.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,y1x13IydCG7,265,Amwathi Ward,MERU,Igembe North Sub County,y1x13IydCG7,Y52XNJ50hYb,G9DoZvSdGLx,44264.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,UE0iLMx0uAU,266,Athwana Ward,MERU,Tigania West Sub County,UE0iLMx0uAU,Y52XNJ50hYb,Q4xAPhWUnYC,18127.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,bYsajNCrCgY,267,Akithii Ward,MERU,Tigania West Sub County,bYsajNCrCgY,Y52XNJ50hYb,Q4xAPhWUnYC,35646.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,rjPvpKtHTus,268,Kianjai Ward,MERU,Tigania West Sub County,rjPvpKtHTus,Y52XNJ50hYb,Q4xAPhWUnYC,36874.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,TEMzqnMqi9A,269,Nkomo Ward,MERU,Tigania West Sub County,TEMzqnMqi9A,Y52XNJ50hYb,Q4xAPhWUnYC,24361.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,diFMjWsMQda,270,Mbeu Ward,MERU,Tigania West Sub County,diFMjWsMQda,Y52XNJ50hYb,Q4xAPhWUnYC,20972.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ELYCgxhiudW,271,Thangatha Ward,MERU,Tigania East Sub County,ELYCgxhiudW,Y52XNJ50hYb,U3lGZ71W9Te,40190.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,c0I654P6EkR,272,Mikinduri Ward,MERU,Tigania East Sub County,c0I654P6EkR,Y52XNJ50hYb,U3lGZ71W9Te,33796.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,EzxiXXOQex6,273,Kiguchwa Ward,MERU,Tigania East Sub County,EzxiXXOQex6,Y52XNJ50hYb,U3lGZ71W9Te,19172.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Zxy2exUTX7R,274,Muthara Ward,MERU,Tigania East Sub County,Zxy2exUTX7R,Y52XNJ50hYb,U3lGZ71W9Te,39028.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,HuKVPCdKkZ0,275,Karama Ward,MERU,Tigania East Sub County,HuKVPCdKkZ0,Y52XNJ50hYb,U3lGZ71W9Te,25060.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,EossaGDQulP,276,Municipality Ward,MERU,Imenti North Sub County,EossaGDQulP,Y52XNJ50hYb,BDxUGx86itV,27860.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Ryj106sjw37,277,Ntima east Ward,MERU,Imenti North Sub County,Ryj106sjw37,Y52XNJ50hYb,BDxUGx86itV,20983.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Q1YmD34Z3It,278,Ntima west Ward,MERU,Imenti North Sub County,Q1YmD34Z3It,Y52XNJ50hYb,BDxUGx86itV,33766.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,danQPcsYu5G,279,Nyaki west Ward,MERU,Imenti North Sub County,danQPcsYu5G,Y52XNJ50hYb,BDxUGx86itV,35575.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,hceoyGXIXhD,280,Nyaki east Ward,MERU,Imenti North Sub County,hceoyGXIXhD,Y52XNJ50hYb,BDxUGx86itV,30960.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,WnXi46WSP7B,281,Timau Ward,MERU,Buuri Sub County,WnXi46WSP7B,Y52XNJ50hYb,xN5aPo4ZOIt,34394.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,jhoqnpxdZY7,282,Kisima Ward,MERU,Buuri Sub County,jhoqnpxdZY7,Y52XNJ50hYb,xN5aPo4ZOIt,29685.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,SKXh3KXdbVU,283,Kiirua Naari Ward,MERU,Buuri Sub County,SKXh3KXdbVU,Y52XNJ50hYb,xN5aPo4ZOIt,27299.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,LXCb2xO5iF7,284,Ruiru Rwawera Ward,MERU,Buuri Sub County,LXCb2xO5iF7,Y52XNJ50hYb,xN5aPo4ZOIt,18425.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,FJJRq7O0QcB,285,Mwangathia Ward,MERU,Imenti Central Sub County,FJJRq7O0QcB,Y52XNJ50hYb,OnNcTsJgfvL,24793.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Ay0bToL5BTE,286,Abothuguchi central Ward,MERU,Imenti Central Sub County,Ay0bToL5BTE,Y52XNJ50hYb,OnNcTsJgfvL,33981.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ZVoIw8oAOWZ,287,Abothuguchi west Ward,MERU,Imenti Central Sub County,ZVoIw8oAOWZ,Y52XNJ50hYb,OnNcTsJgfvL,35901.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,zP5ACOAN4ty,288,Kiagu Ward,MERU,Imenti Central Sub County,zP5ACOAN4ty,Y52XNJ50hYb,OnNcTsJgfvL,22243.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,IuCkCzLOGau,289,Kibirichia Ward,MERU,Buuri Sub County,IuCkCzLOGau,Y52XNJ50hYb,xN5aPo4ZOIt,24850.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,tIVOumb0Lh1,290,Mitunguu Ward,MERU,Imenti South Sub County,tIVOumb0Lh1,Y52XNJ50hYb,AFIlzKNxXST,20835.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,AzpgHxbLVoh,291,Igoji east Ward,MERU,Imenti South Sub County,AzpgHxbLVoh,Y52XNJ50hYb,AFIlzKNxXST,28915.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ST78NM0nd2J,292,Igoji west Ward,MERU,Imenti South Sub County,ST78NM0nd2J,Y52XNJ50hYb,AFIlzKNxXST,20412.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,nDZvyhVwri1,293,Abogeta east Ward,MERU,Imenti South Sub County,nDZvyhVwri1,Y52XNJ50hYb,AFIlzKNxXST,33848.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,auJK9sKTX9b,294,Abogeta west Ward,MERU,Imenti South Sub County,auJK9sKTX9b,Y52XNJ50hYb,AFIlzKNxXST,30338.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,SQ70Q8iG3l0,295,Nkuene Ward,MERU,Imenti South Sub County,SQ70Q8iG3l0,Y52XNJ50hYb,AFIlzKNxXST,45256.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,iRQ3mxm14gi,296,Mitheru Ward,THARAKA-NITHI,Muthambi Sub County,iRQ3mxm14gi,T4urHM47nlm,gLD3Q9fHpvy,15309.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,BkpZUfBGM9x,297,Muthambi Ward,THARAKA-NITHI,Muthambi Sub County,BkpZUfBGM9x,T4urHM47nlm,gLD3Q9fHpvy,19373.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,VOpqnQgC8om,298,Mwimbi Ward,THARAKA-NITHI,Mwimbi Sub County,VOpqnQgC8om,T4urHM47nlm,wQ8XjZ7zVwL,22935.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,CenIfdVZZdC,1606,Namwela Ward,Bungoma,Sirisia Sub County,CenIfdVZZdC,KGHhQ5GLd4k,whWfFA9D7td,27553.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Yh0tdzyDjHY,461,Charagita Ward,NYANDARUA,Oljoroorok Sub County,Yh0tdzyDjHY,mYZacFNIB3h,fVSw60UAC3W,21824.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,g9tqOcjTCbA,1609,Kabuchai/chwele Ward,Bungoma,Kabuchai Sub County,g9tqOcjTCbA,KGHhQ5GLd4k,k1mze33jOs0,35855.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,sKD6tJgPfbh,1611,Bwake/luuya Ward,Bungoma,Kabuchai Sub County,sKD6tJgPfbh,KGHhQ5GLd4k,k1mze33jOs0,34140.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,uyBigxC7fHZ,333,Mumoni Ward,KITUI,Mwingi North Sub County,uyBigxC7fHZ,j8o6iO4Njsi,KXM9VnhuLfP,34225.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,RJxeNbjGm71,334,Tseikuru Ward,KITUI,Mwingi North Sub County,RJxeNbjGm71,j8o6iO4Njsi,KXM9VnhuLfP,33836.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,bBYJtOmYctd,335,Tharaka Ward,KITUI,Mwingi North Sub County,bBYJtOmYctd,j8o6iO4Njsi,KXM9VnhuLfP,13084.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,tKZn1p295Nb,336,Kyome/thaana Ward,KITUI,Mwingi West Sub County,tKZn1p295Nb,j8o6iO4Njsi,svwbDnzhgik,26274.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,wBisHlJd2aK,337,Nguutani Ward,KITUI,Mwingi West Sub County,wBisHlJd2aK,j8o6iO4Njsi,svwbDnzhgik,27265.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Apa4iLKG02o,338,Migwani Ward,KITUI,Mwingi West Sub County,Apa4iLKG02o,j8o6iO4Njsi,svwbDnzhgik,24338.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,vpiZlB5cdK7,339,Kiomo/kyethani Ward,KITUI,Mwingi West Sub County,vpiZlB5cdK7,j8o6iO4Njsi,svwbDnzhgik,25897.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,vvsB9Kldjzy,340,Central Ward,KITUI,Mwingi Central Sub- County,vvsB9Kldjzy,j8o6iO4Njsi,uE7HKhqPOtf,18846.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Xl4sI0chC8S,341,Kivou Ward,KITUI,Mwingi Central Sub- County,Xl4sI0chC8S,j8o6iO4Njsi,uE7HKhqPOtf,24886.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,rPWcODiKrP8,342,Nguni Ward,KITUI,Mwingi Central Sub- County,rPWcODiKrP8,j8o6iO4Njsi,uE7HKhqPOtf,29313.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,WOJ90HLwb6o,343,Nuu Ward,KITUI,Mwingi Central Sub- County,WOJ90HLwb6o,j8o6iO4Njsi,uE7HKhqPOtf,27644.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,XBMMn5fIwkJ,344,Mui Ward,KITUI,Mwingi Central Sub- County,XBMMn5fIwkJ,j8o6iO4Njsi,uE7HKhqPOtf,19628.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,kMwgldKtwou,1613,South Bukusu Ward,Bungoma,Bumula Sub County,kMwgldKtwou,KGHhQ5GLd4k,jkQZEow83MX,23135.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,mKOh6Ubsn0x,484,Iria-ini Ward,NYERI,Nyeri South Sub County,mKOh6Ubsn0x,ptWVfaCIdVx,dd7jowvUO95,24536.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,rFsKRF8TYWO,485,Chinga Ward,NYERI,Nyeri South Sub County,rFsKRF8TYWO,ptWVfaCIdVx,dd7jowvUO95,21899.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,qTEN4LVoVVL,616,Nakalale Ward,TURKANA,Turkana West Sub County,qTEN4LVoVVL,kphDeKClFch,HK5SUCMQmsw,15488.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,LHmp6sPE2w7,352,Kwavonza/yatta Ward,KITUI,Kitui Rural Sub County,LHmp6sPE2w7,j8o6iO4Njsi,vbauk0RRq9N,30732.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,pesguszdkri,353,Kanyangi Ward,KITUI,Kitui Rural Sub County,pesguszdkri,j8o6iO4Njsi,vbauk0RRq9N,22094.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,iu8wSlOZmfl,354,Miambani Ward,KITUI,Kitui Central  Sub County,iu8wSlOZmfl,j8o6iO4Njsi,MWqQbxWqACn,22164.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,xM6qhREfp7o,355,Township Ward,KITUI,Kitui Central  Sub County,xM6qhREfp7o,j8o6iO4Njsi,MWqQbxWqACn,26016.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ENDuWpU74vp,356,Kyangwithya west Ward,KITUI,Kitui Central  Sub County,ENDuWpU74vp,j8o6iO4Njsi,MWqQbxWqACn,26705.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,NZYstvTB9u9,641,Riwo Ward,WEST POKOT,West Pokot Sub County,NZYstvTB9u9,XWALbfAPa6n,ylWg6VvADJE,27527.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ieOIyNJbMxc,651,Suam Ward,WEST POKOT,Pokot North Sub County,ieOIyNJbMxc,XWALbfAPa6n,YXpHG1Ez8V2,23223.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,wVGyi6a7FKs,652,Kodich Ward,WEST POKOT,Pokot North Sub County,wVGyi6a7FKs,XWALbfAPa6n,YXpHG1Ez8V2,22539.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,WbEoZcJapjw,653,Kasei Ward,WEST POKOT,Pokot North Sub County,WbEoZcJapjw,XWALbfAPa6n,YXpHG1Ez8V2,14765.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,AXu2vRnnxOt,654,Kapchok Ward,WEST POKOT,Pokot North Sub County,AXu2vRnnxOt,XWALbfAPa6n,YXpHG1Ez8V2,23684.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Yvjwozdmf1M,655,Kiwawa Ward,WEST POKOT,Pokot North Sub County,Yvjwozdmf1M,XWALbfAPa6n,YXpHG1Ez8V2,28235.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,KgGyWS1YxMx,1801,Miritini Ward,Mombasa,Jomvu  Sub County,KgGyWS1YxMx,wsBsC6gjHvn,vSISrsNNHwq,25934.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,YnEUPEUnejZ,960,Chaik Ward,KERICHO,Belgut Sub County,YnEUPEUnejZ,ihZsJ8alvtb,YnIAWg1T4AY,19951.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,dOJaTypeyA9,1614,Bumula Ward,Bungoma,Bumula Sub County,dOJaTypeyA9,KGHhQ5GLd4k,jkQZEow83MX,31923.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,NuxGvo5cvb1,1615,Khasoko Ward,Bungoma,Bumula Sub County,NuxGvo5cvb1,KGHhQ5GLd4k,jkQZEow83MX,14035.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,IEBWo4HwEfq,663,Maralal Ward,SAMBURU,Samburu Central Sub County,IEBWo4HwEfq,o36zCRjSd4G,EmQRGVtvWy3,36755.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,hp28cyo1lbf,162,Bute Ward,WAJIR,Wajir North Sub County,hp28cyo1lbf,CeLsrJOH0g9,qsjAa8FE8OS,26737.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Ekb0OY8S4Jm,360,Nzambani Ward,KITUI,Kitui East Sub County,Ekb0OY8S4Jm,j8o6iO4Njsi,d0Gu8FrRM0Y,18126.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,gJUwKJIUKEc,1618,West Bukusu Ward,Bungoma,Bumula Sub County,gJUwKJIUKEc,KGHhQ5GLd4k,jkQZEow83MX,20002.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ysCS3ZD38VF,1622,Township Ward,Bungoma,Kanduyi Sub County,ysCS3ZD38VF,KGHhQ5GLd4k,CUjthlounWV,19017.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,AqsJZWunWRF,1623,Khalaba Ward,Bungoma,Kanduyi Sub County,AqsJZWunWRF,KGHhQ5GLd4k,CUjthlounWV,24499.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,jmsoF18bsh0,1624,Musikoma Ward,Bungoma,Kanduyi Sub County,jmsoF18bsh0,KGHhQ5GLd4k,CUjthlounWV,37933.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,jhQaAr01YU5,1625,East Sang'alo Ward,Bungoma,Kanduyi Sub County,jhQaAr01YU5,KGHhQ5GLd4k,CUjthlounWV,32288.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,thvW4MLkf3E,1626,Marakaru/tuuti Ward,Bungoma,Kanduyi Sub County,thvW4MLkf3E,KGHhQ5GLd4k,CUjthlounWV,35781.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,uNCqGdTcjkh,1627,West Sang'alo Ward,Bungoma,Kanduyi Sub County,uNCqGdTcjkh,KGHhQ5GLd4k,CUjthlounWV,33123.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,frzFOocEhiu,1628,Mihuu Ward,Bungoma,Webuye  East Sub County,frzFOocEhiu,KGHhQ5GLd4k,f4AOiG8fYtn,37808.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,WskHX9On3vR,1629,Ndivisi Ward,Bungoma,Webuye  East Sub County,WskHX9On3vR,KGHhQ5GLd4k,f4AOiG8fYtn,39791.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,chWsC9TTyF3,1630,Maraka Ward,Bungoma,Webuye  East Sub County,chWsC9TTyF3,KGHhQ5GLd4k,f4AOiG8fYtn,23875.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,PyDYqhwBSoP,1631,Misikhu Ward,Bungoma,Webuye West Sub County,PyDYqhwBSoP,KGHhQ5GLd4k,aqYhbqKclsI,31382.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,CYjWRY8PNTJ,1632,Sitikho Ward,Bungoma,Webuye West Sub County,CYjWRY8PNTJ,KGHhQ5GLd4k,aqYhbqKclsI,30055.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,DfKdo0FepVq,1633,Matulo Ward,Bungoma,Webuye West Sub County,DfKdo0FepVq,KGHhQ5GLd4k,aqYhbqKclsI,34451.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,vKo6mot8397,97,Hirimani Ward,TANA RIVER,Bura Sub County,vKo6mot8397,JsH2bnvNt2d,yWPcTwGwQ2B,15383.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,QvkC6t7JwZB,1831,Mnarani Ward,Kilifi,Kilifi North Sub County,QvkC6t7JwZB,nrI2khZx3d0,MEkEH8ZmcOU,33375.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Ma35n0snJbX,1675,Mumias North Ward,Kakamega,Mumias West  Sub County,Ma35n0snJbX,BjC1xL40gHo,uRl5fBkhpcE,15765.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,OycKfvEFK77,95,Wayu Ward,TANA RIVER,Galole Sub County,OycKfvEFK77,JsH2bnvNt2d,A4SNYCxrrnv,13461.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,hwHZgY7hwgN,368,Ikutha Ward,KITUI,Kitui South Sub County,hwHZgY7hwgN,j8o6iO4Njsi,d3hSQ3EtnPk,26176.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,amA6INYYpDG,370,Athi Ward,KITUI,Kitui South Sub County,amA6INYYpDG,j8o6iO4Njsi,d3hSQ3EtnPk,35437.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,FNq96CChp6E,411,Tulimani Ward,MAKUENI,Mbooni  Sub County,FNq96CChp6E,BoDytkJQ4Qi,jxjGWCdfsib,35350.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,wp8DtxcZfwK,412,Mbooni Ward,MAKUENI,Mbooni  Sub County,wp8DtxcZfwK,BoDytkJQ4Qi,jxjGWCdfsib,33774.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,kbwrNLg8qn9,413,Kithungo/Kitundu Ward,MAKUENI,Mbooni  Sub County,kbwrNLg8qn9,BoDytkJQ4Qi,jxjGWCdfsib,28185.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Y9QRNvbj4ig,414,Kiteta-Kisau Ward,MAKUENI,Mbooni  Sub County,Y9QRNvbj4ig,BoDytkJQ4Qi,jxjGWCdfsib,37059.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,aMAJt97Ksnm,415,Waia/Kako Ward,MAKUENI,Mbooni  Sub County,aMAJt97Ksnm,BoDytkJQ4Qi,jxjGWCdfsib,23082.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,EQCXKT8S5SE,416,Kalawa/ Kathulumbi Ward,MAKUENI,Mbooni  Sub County,EQCXKT8S5SE,BoDytkJQ4Qi,jxjGWCdfsib,27174.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,GzIJxIa88Fg,417,Kasikeu Ward,MAKUENI,Kilome Sub County,GzIJxIa88Fg,BoDytkJQ4Qi,XAy1bjurhLU,38348.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
