source_code,source_record_id,level,name,source_pcode,parent_source_pcode,valid_on,valid_to,version,area_sqkm,center_lat,center_lon,geometry_file,source_status
HDX_COD_AB_KE,KE037207,admin2,Butere,KE037207,KE037,2019-10-31,,v01,209.22743884,0.22741437,34.55027959,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE040229,admin2,Butula,KE040229,KE040,2019-10-31,,v01,242.96638872,0.34422513,34.29268459,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE012057,admin2,Buuri,KE012057,KE012,2019-10-31,,v01,1314.8569385,0.08968428,37.36044218,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE012058,admin2,Cental Imenti,KE012058,KE012,2019-10-31,,v01,771.84548256,0.04201816,37.51661252,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE001001,admin2,Changamwe,KE001001,KE001,2019-10-31,,v01,22.76489827,-4.01733732,39.5916343,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE036195,admin2,Chepalungu,KE036195,KE036,2019-10-31,,v01,536.54642253,-0.89520258,35.24233177,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE026140,admin2,Cherangany,KE026140,KE026,2019-10-31,,v01,627.54543431,1.04643375,35.17809075,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE029154,admin2,Chesumei,KE029154,KE029,2019-10-31,,v01,486.08132219,0.27723272,35.08449983,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE007030,admin2,Dadaab,KE007030,KE007,2019-10-31,,v01,6925.1749762,0.06314251,40.26079878,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047276,admin2,Dagoretti,KE047276,KE047,2019-10-31,,v01,24.44505771,-1.28105809,36.7121554,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE007027,admin2,Dujis,KE007027,KE007,2019-10-31,,v01,568.36264972,-0.42578316,39.75871433,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE030162,admin2,Eldama Ravine,KE030162,KE030,2019-10-31,,v01,932.69770972,-0.00618728,35.72224337,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE008037,admin2,Eldas,KE008037,KE008,2019-10-31,,v01,4740.82975285,2.19434654,39.13907426,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047284,admin2,Embakasi Central,KE047284,KE047,2019-10-31,,v01,8.18237804,-1.26961166,36.90936602,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047285,admin2,Embakasi East,KE047285,KE047,2019-10-31,,v01,85.84392988,-1.3105678,36.93772427,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047283,admin2,Embakasi North,KE047283,KE047,2019-10-31,,v01,5.42927986,-1.24745449,36.89945166,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047282,admin2,Embakasi South,KE047282,KE047,2019-10-31,,v01,17.54934931,-1.33572978,36.87388975,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047286,admin2,Embakasi West,KE047286,KE047,2019-10-31,,v01,9.76080445,-1.27342368,36.88551542,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE029155,admin2,Emgwen,KE029155,KE029,2019-10-31,,v01,362.89421597,0.18930635,35.12655983,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE038215,admin2,Emuhaya,KE038215,KE038,2019-10-31,,v01,89.18223968,0.07965083,34.61336062,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE033178,admin2,Emurua Dikirr,KE033178,KE033,2019-10-31,,v01,325.07818317,-1.00462574,35.11216673,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE026137,admin2,Endebess,KE026137,KE026,2019-10-31,,v01,668.91160975,1.14512881,34.72231206,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE007031,admin2,Fafi,KE007031,KE007,2019-10-31,,v01,16583.39556049,-0.78190234,40.43502257,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE040230,admin2,Funyula,KE040230,KE040,2019-10-31,,v01,273.31760174,0.24443462,34.06517167,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE014065,admin2,Gachoka,KE014065,KE014,2019-10-31,,v01,1323.34497264,-0.72727754,37.7049411,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE004019,admin2,Galole,KE004019,KE004,2019-10-31,,v01,9687.26659819,-1.50512364,39.5465255,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE003015,admin2,Ganze,KE003015,KE003,2019-10-31,,v01,2934.56287795,-3.43475548,39.46525937,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE004018,admin2,Garsen,KE004018,KE004,2019-10-31,,v01,15902.28777176,-2.42640984,39.21144839,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE021110,admin2,Gatanga,KE021110,KE021,2019-10-31,,v01,600.61072296,-0.88734194,36.90933999,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022112,admin2,Gatundu North,KE022112,KE022,2019-10-31,,v01,234.53556586,-0.91616735,36.84955538,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022111,admin2,Gatundu South,KE022111,KE022,2019-10-31,,v01,221.69837418,-0.95389,36.79340224,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE041235,admin2,Gem,KE041235,KE041,2019-10-31,,v01,402.97620465,0.0401974,34.46389389,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE020101,admin2,Gichugu,KE020101,KE020,2019-10-31,,v01,467.11605078,-0.37458402,37.34175709,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE032169,admin2,Gilgil,KE032169,KE032,2019-10-31,,v01,1263.9644743,-0.52731582,36.23649674,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022116,admin2,Githunguri,KE022116,KE022,2019-10-31,,v01,172.98386537,-1.04969282,36.7833345,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE038213,admin2,Hamisi,KE038213,KE038,2019-10-31,,v01,186.65449763,0.09273769,34.83379077,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE043249,admin2,Homa Bay,KE043249,KE043,2019-10-31,,v01,269.04032363,-0.52055949,34.4685314,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE012052,admin2,Igembe Central,KE012052,KE012,2019-10-31,,v01,802.36163426,0.32473651,37.86886109,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE012053,admin2,Igembe North,KE012053,KE012,2019-10-31,,v01,1075.9141978,0.48895772,37.97755227,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE012051,admin2,Igembe South,KE012051,KE012,2019-10-31,,v01,839.06397407,0.0993504,38.14508022,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE007032,admin2,Ijara,KE007032,KE007,2019-10-31,,v01,8224.92062448,-1.43334548,41.0560696,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037210,admin2,Ikolomani,KE037210,KE037,2019-10-31,,v01,143.83534258,0.19410169,34.69885379,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE011049,admin2,Isiolo North,KE011049,KE011,2019-10-31,,v01,15321.57226279,1.44098818,38.72868612,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE011050,admin2,Isiolo South,KE011050,KE011,2019-10-31,,v01,10077.75656865,0.56242549,38.45268836,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE001002,admin2,Jomvu,KE001002,KE001,2019-10-31,,v01,31.72088431,-3.99029112,39.59541938,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022113,admin2,Juja,KE022113,KE022,2019-10-31,,v01,373.44339725,-1.10267895,36.98784127,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022119,admin2,Kabete,KE022119,KE022,2019-10-31,,v01,56.22026743,-1.20975029,36.70030181,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE043246,admin2,Kabondo Kasipul,KE043246,KE043,2019-10-31,,v01,246.91462395,-0.44647545,34.87066339,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE039218,admin2,Kabuchai,KE039218,KE039,2019-10-31,,v01,233.74377968,0.69642243,34.59098842,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE024131,admin2,Kacheliba,KE024131,KE024,2019-10-31,,v01,4110.89768678,1.97403415,35.18978224,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE017085,admin2,Kaiti,KE017085,KE017,2019-10-31,,v01,404.28631666,-1.78797319,37.43728102,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE034184,admin2,Kajiado Central,KE034184,KE034,2019-10-31,,v01,4305.31694515,-2.17560315,36.81845272,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE034186,admin2,Kajiado East,KE034186,KE034,2019-10-31,,v01,3268.80370647,-1.89226011,37.08644475,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE034183,admin2,Kajiado North,KE034183,KE034,2019-10-31,,v01,112.40061641,-1.36977364,36.67702212,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE034187,admin2,Kajiado South,KE034187,KE034,2019-10-31,,v01,6338.6708758,-2.68751233,37.46781998,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE034185,admin2,Kajiado West,KE034185,KE034,2019-10-31,,v01,7859.64807,-1.69597414,36.4460913,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE003013,admin2,Kaloleni,KE003013,KE003,2019-10-31,,v01,668.30555634,-3.77395542,39.51836377,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047288,admin2,Kamukunji,KE047288,KE047,2019-10-31,,v01,8.8374547,-1.27542116,36.85830597,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE021109,admin2,Kandara,KE021109,KE021,2019-10-31,,v01,209.94400921,-0.8811687,37.02618767,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE039220,admin2,Kanduyi,KE039220,KE039,2019-10-31,,v01,319.17920434,0.56198876,34.6089652,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE021104,admin2,Kangema,KE021104,KE021,2019-10-31,,v01,351.30774918,-0.68734031,36.92093625,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE016077,admin2,Kangundo,KE016077,KE016,2019-10-31,,v01,171.00529495,-1.34306446,37.35793684,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE024129,admin2,Kapenguria,KE024129,KE024,2019-10-31,,v01,1776.11668449,1.54965905,35.2120468,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE027145,admin2,Kapseret,KE027145,KE027,2019-10-31,,v01,357.16168393,0.42121843,35.24651306,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE043247,admin2,Karachuonyo,KE043247,KE043,2019-10-31,,v01,747.80754396,-0.3709325,34.60309984,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047280,admin2,Kasarani,KE047280,KE047,2019-10-31,,v01,136.27420691,-1.25200498,37.01355654,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE043245,admin2,Kasipul,KE043245,KE043,2019-10-31,,v01,258.12024562,-0.50290539,34.71076635,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE016079,admin2,Kathiani,KE016079,KE016,2019-10-31,,v01,206.01112188,-1.42083824,37.30890196,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE028149,admin2,Keiyo North,KE028149,KE028,2019-10-31,,v01,541.85404119,0.69656369,35.52263345,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE028150,admin2,Keiyo South,KE028150,KE028,2019-10-31,,v01,886.31159151,0.37935425,35.57177296,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE027146,admin2,Kesses,KE027146,KE027,2019-10-31,,v01,670.76295615,0.25870181,35.3437426,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037208,admin2,Khwisero,KE037208,KE037,2019-10-31,,v01,144.41635742,0.14643576,34.58160359,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022118,admin2,Kiambaa,KE022118,KE022,2019-10-31,,v01,88.66467395,-1.16474148,36.76059783,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022117,admin2,Kiambu,KE022117,KE022,2019-10-31,,v01,97.99087486,-1.15775603,36.84683608,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047278,admin2,Kibra,KE047278,KE047,2019-10-31,,v01,12.33031869,-1.30420917,36.77970908,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE017088,admin2,Kibwezi East,KE017088,KE017,2019-10-31,,v01,2219.57368501,-2.6562621,38.12533457,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE017087,admin2,Kibwezi West,KE017087,KE017,2019-10-31,,v01,1767.54482371,-2.31051689,37.8604169,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE019095,admin2,Kieni,KE019095,KE019,2019-10-31,,v01,1814.09699634,-0.2211318,37.12999022,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE021107,admin2,Kigumo,KE021107,KE021,2019-10-31,,v01,316.24222482,-0.77438831,36.89892134,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE021106,admin2,Kiharu,KE021106,KE021,2019-10-31,,v01,305.68805263,-0.71004561,37.1025049,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022120,admin2,Kikuyu,KE022120,KE022,2019-10-31,,v01,174.30738296,-1.23320913,36.60227311,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE033177,admin2,Kilgoris,KE033177,KE033,2019-10-31,,v01,2538.86406698,-1.22226519,34.8630572,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE003011,admin2,Kilifi North,KE003011,KE003,2019-10-31,,v01,784.42581887,-3.49908557,39.86584541,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE003012,admin2,Kilifi South,KE003012,KE003,2019-10-31,,v01,424.28402133,-3.81279831,39.74954662,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047275,admin2,Kilimani,KE047275,KE047,2019-10-31,,v01,29.35572497,-1.27685408,36.77420224,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE017084,admin2,Kilome,KE017084,KE017,2019-10-31,,v01,823.2692932,-1.83249817,37.2651976,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE039223,admin2,Kimilili,KE039223,KE039,2019-10-31,,v01,177.41066899,0.78772906,34.72759935,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE026139,admin2,Kiminini,KE026139,KE026,2019-10-31,,v01,368.62953475,0.93434081,34.99298996,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE002010,admin2,Kinango,KE002010,KE002,2019-10-31,,v01,4833.67523403,-3.94523468,39.24002272,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE018089,admin2,Kinangop,KE018089,KE018,2019-10-31,,v01,538.88433737,-0.73123187,36.62378975,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE018090,admin2,Kipipiri,KE018090,KE018,2019-10-31,,v01,941.17643752,-0.42284038,36.52797338,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE035188,admin2,Kipkelion East,KE035188,KE035,2019-10-31,,v01,752.44394006,-0.17450732,35.59262767,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE035189,admin2,Kipkelion West,KE035189,KE035,2019-10-31,,v01,352.30309029,-0.15920727,35.40235119,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE020103,admin2,Kirinyaga Central,KE020103,KE020,2019-10-31,,v01,237.2704777,-0.28112234,37.27700091,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE001003,admin2,Kisauni,KE001003,KE001,2019-10-31,,v01,89.52658136,-3.98203278,39.70410654,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE042240,admin2,Kisumu Central,KE042240,KE042,2019-10-31,,v01,68.31264884,-0.11789191,34.73959396,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE042238,admin2,Kisumu East,KE042238,KE042,2019-10-31,,v01,165.45258825,-0.08189361,34.82263552,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE042239,admin2,Kisumu West,KE042239,KE042,2019-10-31,,v01,312.35593278,-0.08874889,34.66672394,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE015072,admin2,Kitui Central,KE015072,KE015,2019-10-31,,v01,728.55883756,-1.38671151,37.93739911,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE015073,admin2,Kitui East,KE015073,KE015,2019-10-31,,v01,4726.46461301,-1.40998427,38.50827869,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE015071,admin2,Kitui Rural,KE015071,KE015,2019-10-31,,v01,1529.26512984,-1.48809957,37.8229772,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE015074,admin2,Kitui South,KE015074,KE015,2019-10-31,,v01,12719.43998277,-2.25352106,38.45811355,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE015070,admin2,Kitui West,KE015070,KE015,2019-10-31,,v01,630.34320095,-1.24036096,37.90169822,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE045268,admin2,Kitutu Chache North,KE045268,KE045,2019-10-31,,v01,130.43131621,-0.56406849,34.81191366,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE045269,admin2,Kitutu Chache South,KE045269,KE045,2019-10-31,,v01,97.57301159,-0.61656293,34.75561621,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE046270,admin2,Kitutu Masaba,KE046270,KE046,2019-10-31,,v01,253.70038283,-0.68890394,34.9152784,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE036198,admin2,Konoin,KE036198,KE036,2019-10-31,,v01,851.37474055,-0.53784544,35.37821147,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE032171,admin2,Kuresoi North,KE032171,KE032,2019-10-31,,v01,611.46462477,-0.25038756,35.69399982,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE032170,admin2,Kuresoi South,KE032170,KE032,2019-10-31,,v01,524.93261627,-0.54404787,35.64349319,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE044260,admin2,Kuria East,KE044260,KE044,2019-10-31,,v01,238.23967951,-1.24078602,34.65258686,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE044259,admin2,Kuria West,KE044259,KE044,2019-10-31,,v01,341.80847209,-1.20280394,34.51742773,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE026136,admin2,Kwanza,KE026136,KE026,2019-10-31,,v01,464.80596041,1.14000894,34.98291413,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE009044,admin2,Lafey,KE009044,KE009,2019-10-31,,v01,3543.55037513,3.48641418,41.17057846,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE007029,admin2,Lagdera,KE007029,KE007,2019-10-31,,v01,6453.81086357,0.50120998,39.22122974,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE031164,admin2,Laikipia East,KE031164,KE031,2019-10-31,,v01,3222.26016449,0.3502711,36.50514369,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE031165,admin2,Laikipia North,KE031165,KE031,2019-10-31,,v01,4916.20032584,0.42846094,37.08918117,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE031163,admin2,Laikipia West,KE031163,KE031,2019-10-31,,v01,1398.45986962,-0.07508303,36.76914131,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE010048,admin2,Laisamis,KE010048,KE010,2019-10-31,,v01,24080.25900444,2.30403074,37.30292869,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE005021,admin2,Lamu East,KE005021,KE005,2019-10-31,,v01,2153.48293493,-1.85565186,41.06191972,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE005022,admin2,Lamu West,KE005022,KE005,2019-10-31,,v01,3893.53866231,-2.13176477,40.57036184,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047277,admin2,Langata,KE047277,KE047,2019-10-31,,v01,209.80909658,-1.36795212,36.81427782,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022122,admin2,Lari,KE022122,KE022,2019-10-31,,v01,465.93739853,-0.91486224,36.64883462,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE001005,admin2,Likoni,KE001005,KE001,2019-10-31,,v01,52.07635363,-4.10065341,39.64491,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037200,admin2,Likuyani,KE037200,KE037,2019-10-31,,v01,301.2480612,0.76645887,35.10501219,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE022121,admin2,Limuru,KE022121,KE022,2019-10-31,,v01,284.96603698,-1.14583211,36.64033253,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE023126,admin2,Loima,KE023126,KE023,2019-10-31,,v01,9746.04173694,3.00930786,35.1116348,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE038214,admin2,Luanda,KE038214,KE038,2019-10-31,,v01,83.6174649,0.0203111,34.59718573,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037199,admin2,Lugari,KE037199,KE037,2019-10-31,,v01,367.77067673,0.62087754,34.89963911,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE002008,admin2,Lunga Lunga,KE002008,KE002,2019-10-31,,v01,2018.80227785,-4.4343217,39.10889721,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037202,admin2,Lurambi,KE037202,KE037,2019-10-31,,v01,161.69211736,0.27300234,34.69449659,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE013061,admin2,Maara,KE013061,KE013,2019-10-31,,v01,504.87742252,-0.2343772,37.65000227,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE016081,admin2,Machakos Town,KE016081,KE016,2019-10-31,,v01,757.05682377,-1.56862784,37.2550573,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE003017,admin2,Magarini,KE003017,KE003,2019-10-31,,v01,6977.00857145,-2.82928574,39.80753064,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047287,admin2,Makadara,KE047287,KE047,2019-10-31,,v01,11.99723439,-1.29457182,36.86337877,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE017086,admin2,Makueni,KE017086,KE017,2019-10-31,,v01,1979.75582989,-1.95477062,37.6656393,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037201,admin2,Malava,KE037201,KE037,2019-10-31,,v01,422.95850313,0.46962413,34.83729952,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE003016,admin2,Malindi,KE003016,KE003,2019-10-31,,v01,576.75761377,-3.23196698,39.90335206,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE009043,admin2,Mandera East,KE009043,KE009,2019-10-31,,v01,2551.35587059,3.68396832,41.50129619,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE009041,admin2,Mandera North,KE009041,KE009,2019-10-31,,v01,6129.76585199,3.60260564,40.64351088,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE009042,admin2,Mandera South,KE009042,KE009,2019-10-31,,v01,5541.34174917,2.72142878,40.74666943,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE009039,admin2,Mandera West,KE009039,KE009,2019-10-31,,v01,5174.64427828,3.457671,40.05793672,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE014063,admin2,Manyatta,KE014063,KE014,2019-10-31,,v01,358.12934808,-0.37145568,37.44821558,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE021108,admin2,Maragwa,KE021108,KE021,2019-10-31,,v01,461.98392841,-0.87824159,37.21574477,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE028147,admin2,Marakwet East,KE028147,KE028,2019-10-31,,v01,810.53666154,1.13445213,35.5893243,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE028148,admin2,Marakwet West,KE028148,KE028,2019-10-31,,v01,769.68888941,1.02338442,35.4147959,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE016075,admin2,Masinga,KE016075,KE016,2019-10-31,,v01,1406.42807994,-0.94995884,37.60357685,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE040228,admin2,Matayos,KE040228,KE040,2019-10-31,,v01,193.92215246,0.38958422,34.18067736,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE047290,admin2,Mathare,KE047290,KE047,2019-10-31,,v01,2.90283576,-1.25594747,36.87049393,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE021105,admin2,Mathioya,KE021105,KE021,2019-10-31,,v01,279.71824441,-0.63596023,36.99642543,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE019096,admin2,Mathira,KE019096,KE019,2019-10-31,,v01,457.95821894,-0.35618234,37.15120684,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE002009,admin2,Matuga,KE002009,KE002,2019-10-31,,v01,1053.85208386,-4.2386692,39.41383203,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037206,admin2,Matungu,KE037206,KE037,2019-10-31,,v01,277.81050403,0.38386236,34.46705847,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE016078,admin2,Matungulu,KE016078,KE016,2019-10-31,,v01,581.41586151,-1.20644343,37.25313449,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE016080,admin2,Mavoko,KE016080,KE016,2019-10-31,,v01,842.567792,-1.44663084,37.03988071,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE017083,admin2,Mbooni,KE017083,KE017,2019-10-31,,v01,980.42325517,-1.65030828,37.59865069,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE030161,admin2,Mogotio,KE030161,KE030,2019-10-31,,v01,1387.78053879,0.16560213,35.94638496,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE027143,admin2,Moiben,KE027143,KE027,2019-10-31,,v01,775.85033114,0.7242198,35.39789789,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE032166,admin2,Molo,KE032166,KE032,2019-10-31,,v01,511.1366102,-0.36309787,35.78461781,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE029156,admin2,Mosop,KE029156,KE029,2019-10-31,,v01,584.29753449,0.41785023,35.06701199,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE010045,admin2,Moyale,KE010045,KE010,2019-10-31,,v01,9343.76584728,2.90294072,38.84777847,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE002007,admin2,Msambweni,KE002007,KE002,2019-10-31,,v01,359.69657845,-4.37313248,39.4868758,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE039216,admin2,Mt. Elgon,KE039216,KE039,2019-10-31,,v01,954.89942907,0.95938854,34.60373552,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE042243,admin2,Muhoroni,KE042243,KE042,2019-10-31,,v01,664.18695354,-0.12642964,35.08095019,ken_admin2.geojson,reference_baseline
